"","SPECIES","LON","LAT","KG","DEPTH"
"10397","DPS",12.71,37.2,210,-124
"10403","DPS",13,37.2,272,-410
"10406","DPS",13.02,37.2,799,-450
"10408","NEP",13.02,37.2,165,-450
"10410","DPS",13.03,37.2,864,-472
"10411","NEP",13.03,37.2,75,-472
"10412","ARS",13.05,37.2,70,-471
"10413","DPS",13.05,37.2,273,-471
"10416","ARS",13.07,37.2,60,-449
"10417","DPS",13.07,37.2,160,-449
"10421","ARS",13.08,37.2,91,-428
"10422","DPS",13.08,37.2,312,-428
"10423","NEP",13.08,37.2,114,-428
"10425","ARS",13.1,37.2,161,-430
"10426","DPS",13.1,37.2,194,-430
"10428","ARS",13.12,37.2,88,-449
"10429","DPS",13.12,37.2,148,-449
"10432","ARS",13.14,37.2,290,-481
"10433","DPS",13.14,37.2,172,-481
"10435","NEP",13.14,37.2,80,-481
"10437","ARS",13.15,37.2,321,-508
"10438","DPS",13.15,37.2,401,-508
"10440","ARS",13.17,37.2,84,-521
"10441","DPS",13.17,37.2,428,-521
"10443","ARS",13.19,37.2,498,-524
"10444","DPS",13.19,37.2,265,-524
"10445","HKE",13.19,37.2,60,-524
"10447","NEP",13.19,37.2,108,-524
"10448","ARS",13.2,37.2,57,-517
"10449","DPS",13.2,37.2,310,-517
"10454","DPS",13.22,37.2,108,-504
"10458","DPS",13.24,37.2,170,-487
"10464","DPS",13.27,37.2,262,-449
"10470","DPS",13.34,37.2,145,-282
"10471","HKE",13.34,37.2,740,-282
"10472","MUT",13.34,37.2,485,-282
"10481","DPS",11.98,37.21,60,-112
"10484","DPS",12.14,37.21,320,-63
"10485","HKE",12.14,37.21,90,-63
"10487","DPS",12.24,37.21,100,-70
"10494","HKE",12.37,37.21,814,-112
"10498","HKE",12.39,37.21,305,-124
"10499","MUT",12.39,37.21,195,-124
"10501","DPS",12.41,37.21,360,-108
"10503","DPS",12.42,37.21,790,-108
"10504","HKE",12.42,37.21,118,-108
"10505","DPS",12.46,37.21,90,-127
"10507","DPS",12.47,37.21,150,-127
"10510","DPS",12.93,37.21,250,-173
"10513","DPS",12.98,37.21,60,-350
"10517","DPS",13,37.21,450,-409
"10518","HKE",13,37.21,190,-409
"10521","ARS",13.02,37.21,60,-458
"10522","DPS",13.02,37.21,210,-458
"10525","DPS",13.03,37.21,340,-482
"10537","DPS",13.15,37.21,137,-516
"10540","DPS",13.25,37.21,182,-421
"10549","ARS",12.08,37.22,60,-69
"10550","DPS",12.08,37.22,152,-69
"10553","DPS",12.2,37.22,190,-72
"10558","DPS",12.39,37.22,100,-124
"10559","HKE",12.39,37.22,100,-124
"10560","DPS",12.41,37.22,329,-108
"10565","DPS",12.46,37.22,55,-127
"10567","DPS",12.47,37.22,210,-127
"10570","DPS",12.49,37.22,100,-129
"10572","DPS",12.63,37.22,120,-206
"10575","HKE",12.69,37.22,55,-224
"10581","ARS",13,37.22,128,-409
"10582","DPS",13,37.22,639,-409
"10586","DPS",13.02,37.22,446,-458
"10587","NEP",13.02,37.22,80,-458
"10589","DPS",13.03,37.22,120,-482
"10592","DPS",13.05,37.22,79,-487
"10595","DPS",13.07,37.22,222,-472
"10598","ARS",13.08,37.22,163,-460
"10599","DPS",13.08,37.22,205,-460
"10603","ARS",13.1,37.22,196,-463
"10604","DPS",13.1,37.22,131,-463
"10607","NEP",13.1,37.22,80,-463
"10610","DPS",13.12,37.22,64,-481
"10612","ARS",13.14,37.22,200,-503
"10613","DPS",13.14,37.22,442,-503
"10616","DPS",13.15,37.22,200,-516
"10619","DPS",13.19,37.22,104,-496
"10623","DPS",13.2,37.22,496,-486
"10624","HKE",13.2,37.22,229,-486
"10629","DPS",13.22,37.22,435,-470
"10633","DPS",13.25,37.22,122,-421
"10638","DPS",13.34,37.22,286,-207
"10640","DPS",13.36,37.22,57,-122
"10642","DPS",13.37,37.22,90,-122
"10648","DPS",13.47,37.22,53,-59
"10654","HKE",12.17,37.23,120,-74
"10658","DPS",12.39,37.23,60,-105
"10662","HKE",12.41,37.23,238,-113
"10666","DPS",12.44,37.23,480,-121
"10667","HKE",12.44,37.23,270,-121
"10670","DPS",12.47,37.23,795,-135
"10671","HKE",12.47,37.23,180,-135
"10673","DPS",12.49,37.23,160,-140
"10675","DPS",12.71,37.23,270,-169
"10676","HKE",12.71,37.23,75,-169
"10682","DPS",13,37.23,730,-403
"10686","DPS",13.02,37.23,255,-456
"10690","DPS",13.03,37.23,64,-481
"10697","DPS",13.07,37.23,260,-474
"10699","ARS",13.08,37.23,114,-467
"10700","DPS",13.08,37.23,234,-467
"10703","ARS",13.1,37.23,67,-474
"10704","DPS",13.1,37.23,425,-474
"10707","DPS",13.12,37.23,211,-492
"10709","DPS",13.14,37.23,469,-504
"10719","DPS",13.2,37.23,82,-446
"10720","HKE",13.2,37.23,78,-446
"10723","DPS",13.24,37.23,485,-384
"10724","HKE",13.24,37.23,135,-384
"10726","DPS",13.25,37.23,60,-350
"10737","DPS",13.36,37.23,90,-94
"10741","DPS",13.37,37.23,120,-94
"10743","DPS",13.41,37.23,165,-71
"10747","ARS",13.44,37.23,58,-62
"10748","DPS",13.44,37.23,131,-62
"10754","DPS",12.02,37.24,90,-88
"10755","HKE",12.02,37.24,60,-88
"10761","DPS",12.39,37.24,130,-105
"10763","DPS",12.41,37.24,350,-113
"10764","HKE",12.41,37.24,65,-113
"10765","DPS",12.42,37.24,480,-113
"10766","DPS",12.47,37.24,340,-135
"10767","HKE",12.47,37.24,75,-135
"10768","DPS",12.49,37.24,86,-140
"10771","ARS",12.8,37.24,70,-151
"10772","DPS",12.8,37.24,100,-151
"10773","NEP",12.8,37.24,100,-151
"10775","DPS",13,37.24,80,-403
"10778","ARS",13.02,37.24,100,-456
"10779","DPS",13.02,37.24,170,-456
"10784","ARS",13.05,37.24,315,-484
"10785","DPS",13.05,37.24,480,-484
"10789","DPS",13.07,37.24,60,-474
"10793","DPS",13.08,37.24,126,-467
"10795","ARS",13.1,37.24,73,-474
"10797","HKE",13.1,37.24,250,-474
"10798","MUT",13.1,37.24,66,-474
"10799","NEP",13.1,37.24,101,-474
"10801","DPS",13.14,37.24,70,-504
"10803","DPS",13.15,37.24,132,-508
"10806","DPS",13.17,37.24,88,-496
"10810","DPS",13.19,37.24,80,-473
"10813","DPS",13.22,37.24,320,-417
"10815","DPS",13.29,37.24,310,-276
"10819","DPS",13.3,37.24,135,-233
"10825","DPS",13.37,37.24,140,-94
"10826","HKE",13.37,37.24,70,-94
"10832","HKE",13.41,37.24,55,-71
"10838","DPS",12.1,37.25,90,-80
"10842","DPS",12.37,37.25,430,-72
"10843","HKE",12.37,37.25,110,-72
"10846","DPS",12.39,37.25,350,-92
"10848","DPS",12.41,37.25,240,-123
"10850","DPS",12.42,37.25,560,-123
"10851","HKE",12.42,37.25,65,-123
"10854","DPS",12.44,37.25,518,-132
"10855","HKE",12.44,37.25,125,-132
"10859","DPS",12.46,37.25,720,-145
"10860","HKE",12.46,37.25,220,-145
"10862","NEP",12.46,37.25,102,-145
"10863","DPS",12.47,37.25,250,-145
"10866","DPS",12.49,37.25,170,-149
"10871","DPS",12.88,37.25,75,-161
"10874","DPS",12.9,37.25,80,-139
"10881","DPS",12.98,37.25,120,-321
"10882","HKE",12.98,37.25,180,-321
"10885","DPS",13,37.25,565,-394
"10886","HKE",13,37.25,105,-394
"10888","NEP",13,37.25,54,-394
"10890","ARS",13.02,37.25,52,-450
"10891","DPS",13.02,37.25,145,-450
"10892","HKE",13.02,37.25,65,-450
"10894","NEP",13.02,37.25,115,-450
"10896","DPS",13.03,37.25,90,-470
"10898","NEP",13.03,37.25,72,-470
"10899","ARS",13.05,37.25,172,-469
"10900","DPS",13.05,37.25,65,-469
"10903","ARS",13.07,37.25,119,-454
"10904","DPS",13.07,37.25,360,-454
"10905","HKE",13.07,37.25,110,-454
"10906","NEP",13.07,37.25,60,-454
"10908","DPS",13.08,37.25,151,-450
"10911","ARS",13.1,37.25,101,-451
"10913","HKE",13.1,37.25,282,-451
"10915","NEP",13.1,37.25,131,-451
"10916","ARS",13.12,37.25,186,-469
"10917","DPS",13.12,37.25,695,-469
"10918","HKE",13.12,37.25,60,-469
"10920","NEP",13.12,37.25,65,-469
"10921","DPS",13.14,37.25,499,-467
"10923","ARS",13.15,37.25,125,-482
"10924","DPS",13.15,37.25,210,-482
"10925","HKE",13.15,37.25,60,-482
"10928","DPS",13.19,37.25,480,-436
"10931","DPS",13.2,37.25,215,-393
"10932","HKE",13.2,37.25,75,-393
"10936","DPS",13.22,37.25,547,-350
"10937","HKE",13.22,37.25,70,-350
"10939","DPS",13.24,37.25,130,-308
"10940","HKE",13.24,37.25,70,-308
"10941","DPS",13.29,37.25,626,-204
"10943","DPS",13.3,37.25,825,-170
"10945","DPS",13.34,37.25,110,-111
"10948","DPS",13.36,37.25,150,-79
"10954","DPS",13.41,37.25,125,-63
"10955","HKE",13.41,37.25,80,-63
"10966","HKE",11.86,37.26,63,-134
"10967","MUT",11.86,37.26,91,-134
"10970","DPS",12.39,37.26,110,-84
"10971","HKE",12.39,37.26,210,-84
"10973","NEP",12.39,37.26,64,-84
"10974","DPS",12.41,37.26,200,-129
"10975","HKE",12.41,37.26,65,-129
"10977","DPS",12.42,37.26,318,-129
"10978","HKE",12.42,37.26,115,-129
"10979","DPS",12.46,37.26,588,-148
"10980","HKE",12.46,37.26,170,-148
"10982","DPS",12.47,37.26,540,-148
"10983","HKE",12.47,37.26,80,-148
"10985","DPS",12.49,37.26,260,-149
"10986","HKE",12.49,37.26,60,-149
"10988","DPS",12.81,37.26,100,-211
"10993","DPS",12.83,37.26,230,-205
"10998","DPS",13,37.26,300,-384
"10999","HKE",13,37.26,130,-384
"11000","NEP",13,37.26,122,-384
"11002","DPS",13.02,37.26,531,-429
"11005","ARS",13.03,37.26,73,-446
"11006","DPS",13.03,37.26,248,-446
"11012","NEP",13.07,37.26,60,-418
"11013","DPS",13.1,37.26,130,-401
"11017","DPS",13.12,37.26,54,-382
"11018","DPS",13.14,37.26,185,-382
"11020","DPS",13.17,37.26,305,-416
"11022","DPS",13.25,37.26,140,-195
"11026","DPS",13.27,37.26,52,-168
"11031","DPS",13.3,37.26,260,-122
"11036","DPS",13.36,37.26,175,-64
"11038","MUT",13.36,37.26,75,-64
"11042","DPS",13.39,37.26,90,-56
"11043","HKE",13.39,37.26,85,-56
"11057","HKE",11.78,37.27,252,-150
"11060","DPS",11.9,37.27,96,-122
"11061","HKE",11.9,37.27,175,-122
"11067","DPS",12.1,37.27,290,-84
"11068","HKE",12.1,37.27,95,-84
"11070","DPS",12.14,37.27,224,-82
"11076","DPS",12.39,37.27,275,-84
"11077","HKE",12.39,37.27,105,-84
"11079","DPS",12.41,37.27,325,-129
"11080","HKE",12.41,37.27,130,-129
"11082","DPS",12.42,37.27,472,-129
"11087","DPS",12.47,37.27,195,-148
"11089","DPS",12.49,37.27,505,-149
"11090","HKE",12.49,37.27,100,-149
"11098","ARS",12.83,37.27,125,-205
"11101","NEP",12.83,37.27,59,-205
"11104","HKE",12.85,37.27,130,-198
"11112","DPS",12.9,37.27,175,-137
"11116","DPS",12.91,37.27,295,-95
"11119","DPS",12.93,37.27,630,-85
"11120","DPS",12.95,37.27,770,-109
"11121","HKE",12.95,37.27,80,-109
"11122","DPS",12.97,37.27,340,-215
"11124","DPS",12.98,37.27,130,-302
"11127","ARS",13,37.27,189,-384
"11128","DPS",13,37.27,515,-384
"11129","HKE",13,37.27,235,-384
"11130","NEP",13,37.27,230,-384
"11132","DPS",13.02,37.27,255,-429
"11133","HKE",13.02,37.27,65,-429
"11136","ARS",13.03,37.27,154,-446
"11137","DPS",13.03,37.27,821,-446
"11138","HKE",13.03,37.27,150,-446
"11139","NEP",13.03,37.27,104,-446
"11140","ARS",13.05,37.27,257,-440
"11141","DPS",13.05,37.27,407,-440
"11142","HKE",13.05,37.27,108,-440
"11143","NEP",13.05,37.27,73,-440
"11148","ARS",13.08,37.27,85,-417
"11149","DPS",13.08,37.27,70,-417
"11152","DPS",13.1,37.27,513,-401
"11153","HKE",13.1,37.27,96,-401
"11156","DPS",13.12,37.27,150,-382
"11160","DPS",13.14,37.27,505,-382
"11162","DPS",13.15,37.27,150,-421
"11165","ARS",13.17,37.27,205,-416
"11166","DPS",13.17,37.27,770,-416
"11167","HKE",13.17,37.27,145,-416
"11170","DPS",13.19,37.27,105,-375
"11174","DPS",13.22,37.27,70,-271
"11175","HKE",13.22,37.27,55,-271
"11177","DPS",13.24,37.27,700,-230
"11178","HKE",13.24,37.27,200,-230
"11181","DPS",13.25,37.27,620,-195
"11182","HKE",13.25,37.27,100,-195
"11186","DPS",13.32,37.27,80,-103
"11188","DPS",13.37,37.27,110,-64
"11189","HKE",13.37,37.27,75,-64
"11195","DPS",12.41,37.28,425,-136
"11197","DPS",12.42,37.28,640,-136
"11198","HKE",12.42,37.28,75,-136
"11199","DPS",12.44,37.28,70,-143
"11201","DPS",12.46,37.28,195,-137
"11204","DPS",12.47,37.28,605,-137
"11205","HKE",12.47,37.28,150,-137
"11207","ARS",12.49,37.28,55,-123
"11209","HKE",12.49,37.28,140,-123
"11212","DPS",12.64,37.28,80,-163
"11213","DPS",12.81,37.28,258,-230
"11217","HKE",12.83,37.28,600,-226
"11219","ARS",12.85,37.28,63,-220
"11221","HKE",12.85,37.28,316,-220
"11223","DPS",12.86,37.28,215,-211
"11226","DPS",12.88,37.28,145,-194
"11229","ARS",12.9,37.28,80,-170
"11230","DPS",12.9,37.28,95,-170
"11232","NEP",12.9,37.28,74,-170
"11233","ARS",12.91,37.28,58,-103
"11234","DPS",12.91,37.28,75,-103
"11237","ARS",12.93,37.28,421,-137
"11240","DPS",12.95,37.28,395,-89
"11242","DPS",12.97,37.28,115,-249
"11244","DPS",12.98,37.28,130,-284
"11246","NEP",12.98,37.28,59,-284
"11248","ARS",13,37.28,64,-387
"11250","HKE",13,37.28,300,-387
"11252","NEP",13,37.28,354,-387
"11253","ARS",13.02,37.28,113,-404
"11254","DPS",13.02,37.28,524,-404
"11255","HKE",13.02,37.28,238,-404
"11256","NEP",13.02,37.28,74,-404
"11257","ARS",13.03,37.28,145,-419
"11258","DPS",13.03,37.28,494,-419
"11259","HKE",13.03,37.28,160,-419
"11260","NEP",13.03,37.28,170,-419
"11262","DPS",13.05,37.28,630,-415
"11265","ARS",13.07,37.28,408,-404
"11266","DPS",13.07,37.28,645,-404
"11268","NEP",13.07,37.28,56,-404
"11270","DPS",13.08,37.28,203,-395
"11275","HKE",13.1,37.28,385,-374
"11278","DPS",13.12,37.28,130,-358
"11279","HKE",13.12,37.28,60,-358
"11283","DPS",13.14,37.28,875,-322
"11284","HKE",13.14,37.28,103,-322
"11286","ARS",13.15,37.28,109,-378
"11287","DPS",13.15,37.28,653,-378
"11288","HKE",13.15,37.28,205,-378
"11291","DPS",13.17,37.28,275,-357
"11292","HKE",13.17,37.28,74,-357
"11296","DPS",13.22,37.28,225,-195
"11298","DPS",13.24,37.28,280,-164
"11300","DPS",13.27,37.28,570,-117
"11303","DPS",13.29,37.28,685,-98
"11304","HKE",13.29,37.28,80,-98
"11306","DPS",13.32,37.28,72,-80
"11323","DPS",12.41,37.29,455,-136
"11325","DPS",12.42,37.29,100,-136
"11326","DPS",12.44,37.29,420,-143
"11327","HKE",12.44,37.29,140,-143
"11330","DPS",12.46,37.29,90,-137
"11333","DPS",12.47,37.29,570,-137
"11335","DPS",12.49,37.29,140,-123
"11338","DPS",12.83,37.29,280,-226
"11341","DPS",12.85,37.29,170,-220
"11345","DPS",12.86,37.29,150,-211
"11348","ARS",12.88,37.29,172,-194
"11349","DPS",12.88,37.29,664,-194
"11352","DPS",12.91,37.29,477,-103
"11355","DPS",12.93,37.29,419,-137
"11356","HKE",12.93,37.29,96,-137
"11357","NEP",12.93,37.29,106,-137
"11360","DPS",13,37.29,411,-387
"11361","HKE",13,37.29,60,-387
"11363","NEP",13,37.29,52,-387
"11364","ARS",13.02,37.29,64,-404
"11365","DPS",13.02,37.29,333,-404
"11366","HKE",13.02,37.29,95,-404
"11369","DPS",13.05,37.29,135,-415
"11372","DPS",13.07,37.29,56,-404
"11376","DPS",13.08,37.29,204,-395
"11377","HKE",13.08,37.29,85,-395
"11378","NEP",13.08,37.29,90,-395
"11380","DPS",13.1,37.29,75,-374
"11383","DPS",13.12,37.29,110,-358
"11385","DPS",13.14,37.29,450,-322
"11386","HKE",13.14,37.29,70,-322
"11388","HKE",13.15,37.29,275,-378
"11390","DPS",13.2,37.29,170,-249
"11393","DPS",13.22,37.29,75,-195
"11396","DPS",13.24,37.29,430,-164
"11398","DPS",13.27,37.29,245,-117
"11406","MUT",13.32,37.29,51,-80
"11422","DPS",12.08,37.3,80,-84
"11428","DPS",12.37,37.3,198,-80
"11429","HKE",12.37,37.3,150,-80
"11431","DPS",12.39,37.3,184,-99
"11432","HKE",12.39,37.3,160,-99
"11433","DPS",12.41,37.3,521,-138
"11437","DPS",12.42,37.3,735,-138
"11440","HKE",12.44,37.3,355,-141
"11442","DPS",12.46,37.3,330,-136
"11443","HKE",12.46,37.3,80,-136
"11444","DPS",12.47,37.3,175,-136
"11445","HKE",12.47,37.3,75,-136
"11448","DPS",12.49,37.3,235,-131
"11451","DPS",12.8,37.3,600,-234
"11452","HKE",12.8,37.3,60,-234
"11453","DPS",12.81,37.3,100,-237
"11457","HKE",12.83,37.3,128,-237
"11459","ARS",12.85,37.3,255,-234
"11461","HKE",12.85,37.3,467,-234
"11464","DPS",12.86,37.3,396,-231
"11465","HKE",12.86,37.3,104,-231
"11467","ARS",12.88,37.3,341,-234
"11469","HKE",12.88,37.3,240,-234
"11472","DPS",12.9,37.3,537,-262
"11473","HKE",12.9,37.3,155,-262
"11479","ARS",12.93,37.3,252,-351
"11481","HKE",12.93,37.3,486,-351
"11482","NEP",12.93,37.3,69,-351
"11483","ARS",12.95,37.3,65,-343
"11484","DPS",12.95,37.3,707,-343
"11485","HKE",12.95,37.3,193,-343
"11489","HKE",12.97,37.3,265,-280
"11492","DPS",12.98,37.3,402,-317
"11493","HKE",12.98,37.3,76,-317
"11495","ARS",13,37.3,907,-378
"11497","HKE",13,37.3,408,-378
"11498","NEP",13,37.3,377,-378
"11499","ARS",13.02,37.3,249,-389
"11501","HKE",13.02,37.3,393,-389
"11502","NEP",13.02,37.3,177,-389
"11503","ARS",13.03,37.3,162,-392
"11504","DPS",13.03,37.3,441,-392
"11505","HKE",13.03,37.3,140,-392
"11506","NEP",13.03,37.3,123,-392
"11507","ARS",13.05,37.3,169,-388
"11508","DPS",13.05,37.3,344,-388
"11509","HKE",13.05,37.3,137,-388
"11510","NEP",13.05,37.3,100,-388
"11512","DPS",13.07,37.3,664,-383
"11513","HKE",13.07,37.3,115,-383
"11514","NEP",13.07,37.3,173,-383
"11515","ARS",13.08,37.3,67,-384
"11516","DPS",13.08,37.3,379,-384
"11517","HKE",13.08,37.3,100,-384
"11518","NEP",13.08,37.3,51,-384
"11519","DPS",13.1,37.3,500,-366
"11520","HKE",13.1,37.3,115,-366
"11522","DPS",13.12,37.3,375,-343
"11523","HKE",13.12,37.3,75,-343
"11526","HKE",13.14,37.3,125,-316
"11530","HKE",13.17,37.3,400,-286
"11533","DPS",13.19,37.3,135,-239
"11536","DPS",13.2,37.3,350,-190
"11540","DPS",13.22,37.3,955,-148
"11541","HKE",13.22,37.3,150,-148
"11543","DPS",13.24,37.3,70,-121
"11544","HKE",13.24,37.3,55,-121
"11546","DPS",13.25,37.3,65,-105
"11558","DPS",12.37,37.31,215,-91
"11560","ARS",12.41,37.31,70,-126
"11561","DPS",12.41,37.31,354,-126
"11563","NEP",12.41,37.31,60,-126
"11564","DPS",12.42,37.31,425,-126
"11565","HKE",12.42,37.31,155,-126
"11566","DPS",12.44,37.31,660,-135
"11569","DPS",12.46,37.31,75,-144
"11571","DPS",12.47,37.31,171,-144
"11572","HKE",12.47,37.31,80,-144
"11574","DPS",12.49,37.31,175,-146
"11576","DPS",12.51,37.31,100,-152
"11579","DPS",12.81,37.31,100,-237
"11581","DPS",12.83,37.31,338,-239
"11584","ARS",12.85,37.31,221,-243
"11585","DPS",12.85,37.31,975,-243
"11586","HKE",12.85,37.31,151,-243
"11587","DPS",12.86,37.31,152,-245
"11590","DPS",12.88,37.31,137,-250
"11591","HKE",12.88,37.31,52,-250
"11593","DPS",12.9,37.31,293,-255
"11597","DPS",12.91,37.31,243,-244
"11598","HKE",12.91,37.31,80,-244
"11599","NEP",12.91,37.31,127,-244
"11600","ARS",12.93,37.31,204,-319
"11602","HKE",12.93,37.31,470,-319
"11603","NEP",12.93,37.31,59,-319
"11604","ARS",12.95,37.31,415,-269
"11606","HKE",12.95,37.31,782,-269
"11607","NEP",12.95,37.31,95,-269
"11608","ARS",12.97,37.31,70,-345
"11609","DPS",12.97,37.31,698,-345
"11610","HKE",12.97,37.31,165,-345
"11612","ARS",12.98,37.31,53,-332
"11613","DPS",12.98,37.31,460,-332
"11614","HKE",12.98,37.31,188,-332
"11616","ARS",13,37.31,89,-361
"11618","HKE",13,37.31,624,-361
"11619","NEP",13,37.31,75,-361
"11620","ARS",13.02,37.31,61,-386
"11621","DPS",13.02,37.31,340,-386
"11622","HKE",13.02,37.31,83,-386
"11623","NEP",13.02,37.31,51,-386
"11625","ARS",13.03,37.31,203,-388
"11627","HKE",13.03,37.31,550,-388
"11628","NEP",13.03,37.31,121,-388
"11629","ARS",13.05,37.31,52,-394
"11630","DPS",13.05,37.31,354,-394
"11631","HKE",13.05,37.31,90,-394
"11632","NEP",13.05,37.31,61,-394
"11634","DPS",13.07,37.31,225,-379
"11637","DPS",13.08,37.31,585,-372
"11639","NEP",13.08,37.31,64,-372
"11641","ARS",13.1,37.31,81,-341
"11642","DPS",13.1,37.31,380,-341
"11643","HKE",13.1,37.31,80,-341
"11645","DPS",13.12,37.31,160,-317
"11648","DPS",13.17,37.31,95,-217
"11650","DPS",13.19,37.31,255,-179
"11651","HKE",13.19,37.31,60,-179
"11653","DPS",13.2,37.31,180,-141
"11673","DPS",12.22,37.32,60,-87
"11677","DPS",12.39,37.32,76,-109
"11678","HKE",12.39,37.32,70,-109
"11679","DPS",12.41,37.32,723,-126
"11680","HKE",12.41,37.32,85,-126
"11681","ARS",12.42,37.32,80,-126
"11683","HKE",12.42,37.32,55,-126
"11686","DPS",12.44,37.32,560,-135
"11687","HKE",12.44,37.32,165,-135
"11689","DPS",12.46,37.32,265,-144
"11690","HKE",12.46,37.32,85,-144
"11691","DPS",12.47,37.32,350,-144
"11693","ARS",12.49,37.32,70,-146
"11694","DPS",12.49,37.32,170,-146
"11697","DPS",12.66,37.32,414,-161
"11698","HKE",12.66,37.32,60,-161
"11703","DPS",12.81,37.32,115,-237
"11707","DPS",12.83,37.32,730,-239
"11708","HKE",12.83,37.32,105,-239
"11710","DPS",12.85,37.32,580,-243
"11712","DPS",12.86,37.32,390,-245
"11714","ARS",12.88,37.32,147,-250
"11715","DPS",12.88,37.32,875,-250
"11716","HKE",12.88,37.32,685,-250
"11717","NEP",12.88,37.32,208,-250
"11718","DPS",12.9,37.32,165,-255
"11720","DPS",12.91,37.32,170,-244
"11722","DPS",12.93,37.32,655,-319
"11726","ARS",12.95,37.32,106,-269
"11728","HKE",12.95,37.32,331,-269
"11729","NEP",12.95,37.32,52,-269
"11730","ARS",12.97,37.32,185,-345
"11732","HKE",12.97,37.32,214,-345
"11733","NEP",12.97,37.32,180,-345
"11735","ARS",12.98,37.32,269,-332
"11737","HKE",12.98,37.32,313,-332
"11739","NEP",12.98,37.32,323,-332
"11741","ARS",13,37.32,348,-361
"11743","HKE",13,37.32,579,-361
"11744","NEP",13,37.32,195,-361
"11746","ARS",13.02,37.32,451,-386
"11748","HKE",13.02,37.32,851,-386
"11749","NEP",13.02,37.32,168,-386
"11750","ARS",13.03,37.32,270,-388
"11752","HKE",13.03,37.32,933,-388
"11754","NEP",13.03,37.32,212,-388
"11755","ARS",13.05,37.32,72,-394
"11757","HKE",13.05,37.32,320,-394
"11758","NEP",13.05,37.32,127,-394
"11760","DPS",13.07,37.32,521,-379
"11761","HKE",13.07,37.32,480,-379
"11762","NEP",13.07,37.32,191,-379
"11763","DPS",13.08,37.32,490,-372
"11764","HKE",13.08,37.32,170,-372
"11767","DPS",13.1,37.32,245,-341
"11770","HKE",13.12,37.32,115,-317
"11774","HKE",13.14,37.32,220,-279
"11776","DPS",13.15,37.32,60,-253
"11780","DPS",13.17,37.32,160,-217
"11787","DPS",13.2,37.32,170,-141
"11788","HKE",13.2,37.32,80,-141
"11796","DPS",13.27,37.32,100,-71
"11802","HKE",11.76,37.33,90,-121
"11806","DPS",12.17,37.33,285,-79
"11807","HKE",12.17,37.33,100,-79
"11808","ARA",12.19,37.33,72,-84
"11809","DPS",12.19,37.33,204,-84
"11812","ARS",12.22,37.33,60,-89
"11814","DPS",12.34,37.33,150,-82
"11818","DPS",12.37,37.33,520,-93
"11819","HKE",12.37,37.33,200,-93
"11820","MUT",12.37,37.33,65,-93
"11821","DPS",12.39,37.33,240,-96
"11822","HKE",12.39,37.33,125,-96
"11824","DPS",12.41,37.33,828,-127
"11825","HKE",12.41,37.33,73,-127
"11827","HKE",12.42,37.33,225,-127
"11830","DPS",12.44,37.33,917,-136
"11831","HKE",12.44,37.33,290,-136
"11833","DPS",12.47,37.33,160,-151
"11837","ARS",12.81,37.33,129,-232
"11838","DPS",12.81,37.33,191,-232
"11842","DPS",12.83,37.33,995,-234
"11843","HKE",12.83,37.33,150,-234
"11845","DPS",12.85,37.33,680,-239
"11846","HKE",12.85,37.33,105,-239
"11847","DPS",12.86,37.33,210,-243
"11848","HKE",12.86,37.33,80,-243
"11851","HKE",12.88,37.33,300,-244
"11852","MUT",12.88,37.33,126,-244
"11854","DPS",12.9,37.33,680,-243
"11855","HKE",12.9,37.33,140,-243
"11857","DPS",12.91,37.33,150,-250
"11861","HKE",12.93,37.33,165,-279
"11863","NEP",12.93,37.33,67,-279
"11866","HKE",12.95,37.33,195,-294
"11870","HKE",12.97,37.33,203,-329
"11873","HKE",12.98,37.33,205,-334
"11876","ARS",13,37.33,57,-341
"11878","HKE",13,37.33,565,-341
"11881","ARS",13.02,37.33,176,-354
"11883","HKE",13.02,37.33,300,-354
"11884","NEP",13.02,37.33,115,-354
"11885","ARS",13.03,37.33,164,-356
"11887","HKE",13.03,37.33,436,-356
"11889","NEP",13.03,37.33,84,-356
"11891","HKE",13.05,37.33,405,-352
"11895","HKE",13.07,37.33,190,-338
"11898","DPS",13.08,37.33,100,-314
"11902","DPS",13.1,37.33,490,-274
"11903","HKE",13.1,37.33,135,-274
"11906","DPS",13.12,37.33,190,-233
"11907","HKE",13.12,37.33,225,-233
"11910","DPS",13.14,37.33,460,-203
"11912","DPS",13.15,37.33,433,-176
"11913","HKE",13.15,37.33,60,-176
"11915","DPS",13.17,37.33,220,-149
"11916","HKE",13.17,37.33,70,-149
"11918","DPS",13.19,37.33,260,-123
"11922","HKE",13.2,37.33,100,-97
"11933","DPS",11.78,37.34,100,-116
"11945","HKE",12.41,37.34,51,-127
"11947","HKE",12.42,37.34,60,-127
"11949","DPS",12.44,37.34,125,-136
"11950","HKE",12.44,37.34,85,-136
"11951","ARS",12.46,37.34,60,-151
"11952","DPS",12.46,37.34,613,-151
"11953","HKE",12.46,37.34,135,-151
"11955","NEP",12.46,37.34,90,-151
"11956","DPS",12.47,37.34,60,-151
"11961","DPS",12.68,37.34,140,-186
"11962","HKE",12.68,37.34,100,-186
"11964","DPS",12.76,37.34,60,-216
"11966","DPS",12.81,37.34,160,-232
"11970","HKE",12.83,37.34,215,-234
"11973","DPS",12.85,37.34,415,-239
"11974","HKE",12.85,37.34,65,-239
